chrom,pos,allele_count,num_heterozygotes,num_homozygotes,chi_pr_values,fisher_pr_values,fisher_p_n_homo_leq,fisher_p_n_homo_geq,fisher_p_two_sided
70,20,85,59,13,0.11697598844804709,0.021349253820361968,0.033648107606359855,0.9877011462140022,0.06426031443566045
76,7,44,38,3,0.5627769539236813,0.14843669375119986,0.23614404817651344,0.9122926455746864,0.3887767577216353
76,23,7,7,0,0.9363428490862598,0.8971369930480203,0.8971369930480203,1.0,1.0
77,3,2,2,0,0.9949114704013271,0.9949748743718593,0.9949748743718593,1.0,1.0
79,11,11,9,1,0.406378462073002,0.22854835711720697,0.9765247985917026,0.25202355852550434,0.25202355852550434
84,9,10,10,0,0.8706596335622918,0.7895306882230787,0.7895306882230787,1.0,1.0
85,16,2,2,0,0.9949114704013271,0.9949748743718593,0.9949748743718593,1.0,1.0
86,15,19,19,0,0.5763962141885657,0.3891546198791305,0.3891546198791305,1.0,0.5942351219552968
88,14,18,18,0,0.6131955627734501,0.43186671230488877,0.43186671230488877,1.0000000000000002,1.0000000000000002
89,5,56,48,4,0.1629912180018455,0.035539449964028906,0.049371678120802766,0.9861677718432259,0.0817615560882585
90,11,3,3,0,0.9884717172910189,0.9849246231155779,0.9849246231155779,1.0,1.0
93,16,30,26,2,0.9809602151667325,0.30952238873839605,0.6223314410463185,0.6871909476920774,0.9999999999999999
93,22,2,2,0,0.9949114704013271,0.9949748743718593,0.9949748743718593,1.0,1.0
96,25,35,27,4,0.8099132523572621,0.1990531458220116,0.8544140814425033,0.34463906437950825,0.49190680248400803
99,4,18,14,2,0.3479863301236374,0.14215922328452663,0.97207176078609,0.17008746249843668,0.17008746249843668
103,4,9,9,0,0.8949238092851353,0.8285734145637804,0.8285734145637804,1.0,1.0
103,12,80,54,13,0.45783336177161393,0.08176591955599662,0.16006600784969807,0.9216999117062984,0.2968696005579396
105,21,7,7,0,0.9363428490862598,0.8971369930480203,0.8971369930480203,1.0,1.0
106,12,29,25,2,0.9965880116324993,0.31418642473308417,0.6682651288727929,0.6459212958602916,1.0
106,18,5,5,0,0.967661338543614,0.9501313674973854,0.9501313674973854,0.9999999999999999,0.9999999999999999
109,17,11,11,0,0.8441980472389944,0.7479764414744956,0.7479764414744956,1.0,1.0
114,9,72,40,16,0.4187560195138825,0.06770282744641533,0.9437046873431705,0.12399814010324475,0.19540435821223212
115,10,75,47,14,0.9996445076468301,0.16914198114945883,0.5954918187397151,0.573650162409744,1.0
120,8,6,6,0,0.9532991233779651,0.9257690247410422,0.9257690247410422,1.0,1.0
120,20,75,43,16,0.7105692363093306,0.11497335925199399,0.8628339126771799,0.25213944657481424,0.3997224526000323
121,6,12,12,0,0.8156971872742131,0.704443421071218,0.704443421071218,0.9999999999999999,0.9999999999999999
128,1,74,44,15,0.8539209141331797,0.14047654075879995,0.7969158533727032,0.34356068738609674,0.6672977230790147
130,16,24,24,0,0.39465154573342703,0.20838296555246377,0.20838296555246377,0.9999999999999999,0.3500262595442758
134,17,2,2,0,0.9949114704013271,0.9949748743718593,0.9949748743718593,1.0,1.0
139,17,97,37,30,0.03464192520449162,0.004887052770403626,0.9979349484345565,0.006952104335847188,0.009631868393890278
139,18,9,9,0,0.8949238092851353,0.8285734145637804,0.8285734145637804,1.0,1.0
143,26,19,19,0,0.5763962141885657,0.3891546198791305,0.3891546198791305,1.0,0.5942351219552968
144,3,3,3,0,0.9884717172910189,0.9849246231155779,0.9849246231155779,1.0,1.0
144,23,5,5,0,0.967661338543614,0.9501313674973854,0.9501313674973854,0.9999999999999999,0.9999999999999999
146,16,14,14,0,0.7533165592103706,0.6136328173536518,0.6136328173536518,1.0,1.0
146,23,11,9,1,0.406378462073002,0.22854835711720697,0.9765247985917026,0.25202355852550434,0.25202355852550434
148,2,55,37,9,0.7711111439793413,0.14413571778762208,0.8477881158644289,0.2963476019231931,0.4577742332585683
149,6,16,14,1,0.8872537232106715,0.36807269253645375,0.8895090069630964,0.4785636855733572,0.4785636855733572
150,20,12,12,0,0.8156971872742131,0.704443421071218,0.704443421071218,0.9999999999999999,0.9999999999999999
152,1,8,8,0,0.9168553557320289,0.8645983456317708,0.8645983456317708,1.0,1.0
155,17,10,6,2,0.0011286832388105567,0.014853211107875644,0.9995975310344628,0.015255680073412853,0.015255680073412853
157,13,20,18,1,1.0,0.40850484959687733,0.7568089845163202,0.6516958650805572,1.0
158,5,9,9,0,0.8949238092851353,0.8285734145637804,0.8285734145637804,1.0,1.0
159,19,60,46,7,0.6353909887688036,0.1300504542083962,0.25508164136027345,0.8749688128481226,0.4749043747599463
160,19,71,43,14,0.8300656179998963,0.13839370070347384,0.8114181329018006,0.32697556780167314,0.5194059906472748
161,16,12,12,0,0.8156971872742131,0.704443421071218,0.704443421071218,0.9999999999999999,0.9999999999999999
164,7,16,16,0,0.6851812798268945,0.5214363144266427,0.5214363144266427,0.9999999999999999,0.9999999999999999
165,18,2,2,0,0.9949114704013271,0.9949748743718593,0.9949748743718593,1.0,1.0
169,1,19,19,0,0.5763962141885657,0.3891546198791305,0.3891546198791305,1.0,0.5942351219552968
171,1,2,2,0,0.9949114704013271,0.9949748743718593,0.9949748743718593,1.0,1.0
173,5,4,4,0,0.9793906794086937,0.9699257709869142,0.9699257709869142,1.0,1.0
173,13,18,18,0,0.6131955627734501,0.43186671230488877,0.43186671230488877,1.0000000000000002,1.0000000000000002
176,6,56,40,8,0.9968555462715044,0.19350205021296465,0.6527994333981976,0.5407026168147668,0.9999999999999998
181,20,16,8,4,2.981184038730692e-05,0.0007869186442967174,0.9999748975413713,0.0008120211029254568,0.0008120211029254568
182,13,26,24,1,0.8301917802994001,0.3342246265679127,0.4884821465223339,0.8457424800455788,1.0
184,8,9,9,0,0.8949238092851353,0.8285734145637804,0.8285734145637804,1.0,1.0
186,12,2,2,0,0.9949114704013271,0.9949748743718593,0.9949748743718593,1.0,1.0
187,14,3,3,0,0.9884717172910189,0.9849246231155779,0.9849246231155779,1.0,1.0
190,12,28,24,2,0.999448281963991,0.3147720471463798,0.7121868098699622,0.6025852372764178,1.0000000000000002
192,23,3,3,0,0.9884717172910189,0.9849246231155779,0.9849246231155779,1.0,1.0
194,6,26,24,1,0.8301917802994001,0.3342246265679127,0.4884821465223339,0.8457424800455788,1.0
195,4,13,11,1,0.636694737211855,0.29226907895507986,0.951748026340901,0.34052105261417887,0.34052105261417887
201,5,39,31,4,0.9921163803293062,0.24174016230043324,0.7013342631461627,0.5404058991542707,1.0
201,25,40,32,4,1.0,0.2439923998373938,0.6547880207156443,0.5892043791217494,1.0
208,18,8,6,1,0.09139375535604725,0.13015458966499777,0.9947529352967686,0.13540165436822915,0.13540165436822915
209,22,4,4,0,0.9793906794086937,0.9699257709869142,0.9699257709869142,1.0,1.0
212,23,9,7,1,0.17873213315341907,0.16211218980595704,0.9906856043697374,0.17142658543621964,0.17142658543621964
217,6,35,31,2,0.762771304928327,0.2374593637875426,0.3847271018920424,0.8527322618955003,0.7293661662715508
219,5,28,26,1,0.7276920808525169,0.28668469524716433,0.39741476272358234,0.8892699325235822,0.6852279528536203
221,5,49,41,4,0.5565555182893005,0.13396741750599472,0.22516881226244595,0.9087986052435486,0.4170164514364796
226,18,87,61,13,0.05483724291123445,0.010066961649886824,0.014852296195633849,0.9952146654542531,0.024745868181584366
227,14,87,53,17,0.7364354577289676,0.12428239808281939,0.2985050100298435,0.825777388052976,0.5422822623993705
228,4,16,16,0,0.6851812798268945,0.5214363144266427,0.5214363144266427,0.9999999999999999,0.9999999999999999
232,7,6,6,0,0.9532991233779651,0.9257690247410422,0.9257690247410422,1.0,1.0
234,10,5,3,1,0.0006134267461370622,0.04948600872382216,0.9996173762212075,0.0498686325026146,0.0498686325026146
242,13,10,10,0,0.8706596335622918,0.7895306882230787,0.7895306882230787,1.0,1.0
245,10,53,35,9,0.5972672073636601,0.11261049653762688,0.9063338208484399,0.20627667568918703,0.30910866233419737
247,3,30,28,1,0.6184218862373008,0.2358265818959208,0.3128090523079225,0.9230175295879982,0.6904776112616039
247,26,30,28,1,0.6184218862373008,0.2358265818959208,0.3128090523079225,0.9230175295879982,0.6904776112616039
248,12,6,6,0,0.9532991233779651,0.9257690247410422,0.9257690247410422,1.0,1.0
249,15,5,5,0,0.967661338543614,0.9501313674973854,0.9501313674973854,0.9999999999999999,0.9999999999999999
250,13,56,36,10,0.5632793505016533,0.10298248526067343,0.9139911421034334,0.18899134315724014,0.3201762856850319
255,11,3,3,0,0.9884717172910189,0.9849246231155779,0.9849246231155779,1.0,1.0
257,2,63,35,14,0.16771605274617188,0.02892036725173597,0.9844536523627572,0.04446671488897872,0.06430593877779181
259,11,5,5,0,0.967661338543614,0.9501313674973854,0.9501313674973854,0.9999999999999999,0.9999999999999999
267,11,3,3,0,0.9884717172910189,0.9849246231155779,0.9849246231155779,1.0,1.0
267,17,2,2,0,0.9949114704013271,0.9949748743718593,0.9949748743718593,1.0,1.0
269,12,3,3,0,0.9884717172910189,0.9849246231155779,0.9849246231155779,1.0,1.0
269,23,10,10,0,0.8706596335622918,0.7895306882230787,0.7895306882230787,1.0,1.0
271,5,11,11,0,0.8441980472389944,0.7479764414744956,0.7479764414744956,1.0,1.0
273,16,2,2,0,0.9949114704013271,0.9949748743718593,0.9949748743718593,1.0,1.0
281,16,2,2,0,0.9949114704013271,0.9949748743718593,0.9949748743718593,1.0,1.0
282,25,2,2,0,0.9949114704013271,0.9949748743718593,0.9949748743718593,1.0,1.0
285,1,10,10,0,0.8706596335622918,0.7895306882230787,0.7895306882230787,1.0,1.0
285,3,10,10,0,0.8706596335622918,0.7895306882230787,0.7895306882230787,1.0,1.0
287,5,86,46,20,0.8271458436885655,0.12983123606845956,0.8086107902545882,0.3212204458138711,0.5440131903449856
288,3,39,31,4,0.9921163803293062,0.24174016230043324,0.7013342631461627,0.5404058991542707,1.0
288,20,13,13,0,0.7853368085583136,0.6594789473858211,0.6594789473858211,1.0,1.0
290,12,2,2,0,0.9949114704013271,0.9949748743718593,0.9949748743718593,1.0,1.0
292,9,32,30,1,0.5098550412388348,0.1860655323845945,0.237833765185147,0.9482317671994476,0.45443863769124687
292,13,59,45,7,0.7152955010006745,0.14644223020757946,0.30181852334141573,0.8446237068661635,0.4803849942082322
293,10,82,44,19,0.6637738842893754,0.10415885945306479,0.8780314390657119,0.22612742038735284,0.40843366019791516
293,24,26,22,2,0.9631330792913073,0.30344077938402597,0.7919229259063598,0.5115178534776662,0.6657753734320874
296,14,38,32,3,0.9244547917316674,0.2510378608504499,0.5091818264458182,0.7418560344046317,1.0
300,9,49,39,5,0.8634121693319157,0.19616657563377798,0.4213353878962238,0.7748311877375538,0.7874862097300737
300,12,2,2,0,0.9949114704013271,0.9949748743718593,0.9949748743718593,1.0,1.0
301,24,67,45,11,0.9950247544134697,0.17792497327437537,0.5727321927887414,0.6051927804856336,0.9999999999999999
302,8,3,3,0,0.9884717172910189,0.9849246231155779,0.9849246231155779,1.0,1.0
304,3,3,3,0,0.9884717172910189,0.9849246231155779,0.9849246231155779,1.0,1.0
305,17,20,20,0,0.5394075072376268,0.3483041349194428,0.3483041349194428,1.0,0.5914951504031226
308,22,28,24,2,0.999448281963991,0.3147720471463798,0.7121868098699622,0.6025852372764178,1.0000000000000002
311,22,3,3,0,0.9884717172910189,0.9849246231155779,0.9849246231155779,1.0,1.0
312,11,2,2,0,0.9949114704013271,0.9949748743718593,0.9949748743718593,1.0,1.0
313,24,3,3,0,0.9884717172910189,0.9849246231155779,0.9849246231155779,1.0,1.0
316,7,71,53,9,0.2900617625880211,0.055578933467508904,0.09424097371966926,0.9613379597478395,0.18814896829117392
317,25,7,7,0,0.9363428490862598,0.8971369930480203,0.8971369930480203,1.0,1.0
319,17,14,12,1,0.7357493889694549,0.3209229102251857,0.9345557275788375,0.38636718264634823,0.38636718264634823
320,12,11,11,0,0.8441980472389944,0.7479764414744956,0.7479764414744956,1.0,1.0
321,7,41,37,2,0.4012433042941906,0.11474096125089152,0.1580525488755656,0.956688412375326,0.23271449403253422
321,26,12,10,1,0.5252763398665434,0.2611981224196651,0.9656415434908832,0.2955565789287819,0.2955565789287819
323,14,80,54,13,0.45783336177161393,0.08176591955599662,0.16006600784969807,0.9216999117062984,0.2968696005579396
326,11,39,33,3,0.8775011753930428,0.23807743256860847,0.4595941008457294,0.7784833317228791,0.7582598376995667
327,3,100,48,26,0.9231163463866358,0.14368627110107773,0.7426521940816886,0.40103407701938915,0.6919237553176221
331,18,3,3,0,0.9884717172910189,0.9849246231155779,0.9849246231155779,1.0,1.0
333,7,72,48,12,0.9168553557320289,0.16211379054288125,0.4427694055206632,0.7193443850222178,0.8284574524086582
333,8,37,33,2,0.6407875898401191,0.19578550870154704,0.29778152257175516,0.8980039861297918,0.5124843427605756
335,9,3,3,0,0.9884717172910189,0.9849246231155779,0.9849246231155779,1.0,1.0
336,15,21,19,1,0.9940693533542451,0.40635482407268325,0.7159584995566324,0.6903963245160509,1.0
341,20,3,3,0,0.9884717172910189,0.9849246231155779,0.9849246231155779,1.0,1.0
343,4,2,2,0,0.9949114704013271,0.9949748743718593,0.9949748743718593,1.0,1.0
343,6,4,4,0,0.9793906794086937,0.9699257709869142,0.9699257709869142,1.0,1.0
344,8,41,31,5,0.8871632574795162,0.2000737678666629,0.8060633086148286,0.39401045925183426,0.5520630081274001
352,22,25,21,2,0.9231163463866358,0.29176998017694805,0.8269353235275937,0.46483465664935436,0.6448017632628459
355,15,4,4,0,0.9793906794086937,0.9699257709869142,0.9699257709869142,1.0,1.0
360,13,3,3,0,0.9884717172910189,0.9849246231155779,0.9849246231155779,1.0,1.0
361,22,10,10,0,0.8706596335622918,0.7895306882230787,0.7895306882230787,1.0,1.0
364,19,6,6,0,0.9532991233779651,0.9257690247410422,0.9257690247410422,1.0,1.0
366,2,22,22,0,0.4658961841600794,0.27328145657242436,0.27328145657242436,0.9999999999999998,0.6004555919732275
368,18,4,2,1,6.174997486680375e-06,0.029997704257327246,0.9999234752442415,0.030074229013085735,0.030074229013085735
371,16,6,6,0,0.9532991233779651,0.9257690247410422,0.9257690247410422,1.0,1.0
374,17,5,5,0,0.967661338543614,0.9501313674973854,0.9501313674973854,0.9999999999999999,0.9999999999999999
377,14,9,9,0,0.8949238092851353,0.8285734145637804,0.8285734145637804,1.0,1.0
378,11,32,22,5,0.19243883825437152,0.05471752635479486,0.982836546018986,0.07188098033580906,0.12364921313636155
380,10,2,2,0,0.9949114704013271,0.9949748743718593,0.9949748743718593,1.0,1.0
385,14,3,3,0,0.9884717172910189,0.9849246231155779,0.9849246231155779,1.0,1.0
392,21,21,17,2,0.6337809558960588,0.2144650460383606,0.930423545594993,0.28404150044336757,0.28404150044336757
395,1,3,3,0,0.9884717172910189,0.9849246231155779,0.9849246231155779,1.0,1.0
